person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos
ac7d9b5b,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1000.0,2
ac848481,61,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,9.0,0.0,11.0,0.0,1.0,0.0,9.0,11.0,11.0,3
ac8b8e74,102,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,10000.0,3.0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,5.0,6
ac8fe9fa,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,88.0,10000.0,1.0,1.0,17.0,1.0,0.0,0.0,1.0,88.0,88.0,6
ac91c968,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
ac934286,151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,46.0,10000.0,3.0,1.0,46.0,1.0,0.0,0.0,0.0,1000.0,23.0,9
ac94390e,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
ac94f714,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,147.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,1.0,147.0,1000.0,3
ac96a0ae,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
ac98ad98,8,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1000.0,1
ac9ad814,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,3.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2
aca097fd,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,1.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,1
aca2a89e,149,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,10000.0,3.0,1.0,9.0,1.0,0.0,0.0,12.0,2.0,1000.0,5
aca39d99,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,10000.0,1.0,1.0,17.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
acaa6b1f,76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,10000.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,23.0,3.0,6
acac479d,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,10.0,1000.0,1
acaf5697,15,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3
acafe76c,109,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,0.0,16.0,1.0,0.0,0.0,1.0,16.0,1000.0,12
acb27736,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,67.0,10000.0,1.0,1.0,67.0,1.0,0.0,0.0,2.0,5.0,1000.0,3
acb28592,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,140.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,28.0,5.0,13.0,5
acb5663f,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,1
acb5b64e,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1
acb6e70c,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,10000.0,2.0,1.0,8.0,1.0,0.0,0.0,1.0,28.0,28.0,2
acba20cc,5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,13.0,1000.0,1
acba9049,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,2.0,7.0,1000.0,1
acbddcd1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,0.0,0.0,13.0,0.0,1.0,0.0,2.0,13.0,1000.0,1
acc0b59f,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,10000.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
acc4a6c8,151,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,28.0,10000.0,17.0,1.0,17.0,0.0,1.0,0.0,27.0,17.0,17.0,4
acc62f00,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,35.0,10000.0,1.0,1.0,5.0,0.0,1.0,0.0,3.0,5.0,1000.0,1
accddf53,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,1.0,0.0,17.0,1.0,0.0,0.0,1.0,17.0,1000.0,2
accf390c,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,8.0,1000.0,1
acd07d2f,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,2.0,1.0,16.0,0.0,0.0,1.0,2.0,16.0,1000.0,3
acd112e2,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,10000.0,0.0,1.0,11.0,1.0,0.0,0.0,7.0,6.0,1000.0,2
acd22026,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
acd3b423,159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,88.0,10000.0,10.0,1.0,14.0,0.0,1.0,0.0,9.0,14.0,14.0,8
acd50176,108,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,12.0,1.0,3.0,1.0,1.0,0.0,15.0,3.0,1000.0,6
acd8e036,44,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,10000.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
acdaee7c,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,1.0,0.0,9.0,1.0,0.0,0.0,1.0,9.0,9.0,5
acde1d16,18,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1000.0,11.0,3
acdf8cdd,145,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,10000.0,11.0,1.0,1.0,0.0,1.0,0.0,43.0,1.0,1000.0,4
ace4c152,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,1000.0,8.0,2
ace4db37,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0,10000.0,3.0,1.0,10000.0,0.0,1.0,0.0,3.0,20.0,1000.0,0
ace4e6cc,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,1000.0,1000.0,3
aceb9325,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,16.0,1000.0,3
acebe45d,83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,10000.0,12.0,1.0,16.0,0.0,1.0,0.0,19.0,15.0,16.0,7
acf15eb4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,3.0,4
acf28c9c,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,10000.0,3.0,1.0,16.0,1.0,0.0,0.0,0.0,1000.0,16.0,5
acf4b4a4,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,10000.0,0.0,1.0,8.0,1.0,0.0,0.0,4.0,8.0,10.0,2
acf8a2ab,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,1000.0,5
ad073d72,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1000.0,1000.0,1
ad07bb3d,20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10000.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,3.0,3
ad0b752a,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,10000.0,2.0,1.0,13.0,0.0,1.0,0.0,1.0,12.0,1000.0,3
ad0d48a4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,10000.0,3.0,1.0,10000.0,0.0,1.0,0.0,3.0,6.0,1000.0,5
ad1050e2,15,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,16.0,17.0,17.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
ad105717,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
ad13fd63,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10000.0,0.0,1.0,10.0,0.0,1.0,0.0,4.0,5.0,10.0,2
ad1e3028,132,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,14.0,58.0,15.0,5.0,1.0,15.0,1.0,0.0,0.0,11.0,15.0,25.0,6
ad1f751c,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,10000.0,0.0,1.0,5.0,0.0,1.0,0.0,7.0,5.0,1000.0,4
ad2decb2,37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,3
ad2e7b83,221,6.0,0.0,6.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,1.2,1.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,14.0,2.0,1.0,9
ad2ee605,131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,135.0,10000.0,3.0,1.0,14.0,0.0,1.0,0.0,3.0,8.0,1000.0,8
ad365b1c,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,5.0,1000.0,1
ad39ccd7,169,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,46.0,98.0,10000.0,1.0,1.0,74.0,0.0,1.0,0.0,1.0,98.0,74.0,7
ad3a858e,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,16.0,1000.0,1
ad3a8d77,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,10000.0,2.0,1.0,10000.0,1.0,0.0,0.0,2.0,4.0,32.0,4
ad435c37,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,3.0,0.0,12.0,0.0,1.0,0.0,3.0,12.0,1000.0,1
ad441531,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,10000.0,1.0,1.0,11.0,0.0,1.0,0.0,1.0,10.0,10.0,1
ad45fca0,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
ad4b1e5f,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,3.0,1000.0,1
ad4bb035,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,2.0,6.0,1000.0,8
ad5943a9,62,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0,10000.0,6.0,1.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,7
ad59494a,268,4.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.8,1.0,21.0,7.0,0.0,1.0,7.0,1.0,1.0,0.0,10.0,7.0,9.0,14
ad61bf4a,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,10000.0,6.0,1.0,12.0,0.0,1.0,0.0,14.0,5.0,6.0,2
ad67064c,32,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,7
ad683606,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,6.0,1000.0,1
ad6c4b16,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,10000.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1000.0,11
ad6de346,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,84.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,6.0,8.0,1000.0,9
ad6e5e79,172,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,2.0,24.0,24.0,17.0,1.0,24.0,1.0,0.0,0.0,16.0,2.0,20.0,5
ad6edc7b,20,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10000.0,5.0,1.0,8.0,0.0,1.0,0.0,5.0,6.0,1000.0,3
ad709574,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,9.0,1000.0,1
ad70f146,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,1
ad7803ab,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,104.0,10000.0,3.0,1.0,10000.0,0.0,1.0,0.0,0.0,1000.0,104.0,1
ad782806,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4
ad7ecb4a,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1
ad7eeba6,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
ad837c31,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1000.0,1
ad861e44,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1.0,4
ad8674e8,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1000.0,2.0,2
ad8bd851,111,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,49.0,10000.0,1.0,1.0,13.0,0.0,1.0,0.0,24.0,13.0,1000.0,14
ad8f8860,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,0.0,1.0,0.0,2.0,15.0,15.0,2
ad9ac35b,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,1.0,5.0,0.0,1.0,0.0,4.0,5.0,1000.0,5
ada50143,95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,10000.0,8.0,1.0,2.0,0.0,1.0,0.0,29.0,1.0,3.0,7
ada7b47e,43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,89.0,10000.0,5.0,1.0,12.0,0.0,1.0,0.0,2.0,12.0,1000.0,9
adaa3013,333,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4,2.0,76.0,8.0,1.0,1.0,8.0,1.0,0.0,0.0,5.0,7.0,71.0,17
adaeba93,214,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,102.0,10000.0,21.0,1.0,97.0,0.0,1.0,0.0,20.0,36.0,48.0,10
adb3e2ec,49,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,10000.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0,3.0,1000.0,3
adb565ee,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
adb713e6,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,1000.0,1
adbdc7c7,11,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1000.0,2
adc00c77,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1000.0,1
adc05146,38,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,5.0,0.0,12.0,1.0,0.0,0.0,5.0,12.0,12.0,3
adc1df13,94,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,10000.0,6.0,1.0,17.0,0.0,1.0,0.0,4.0,16.0,16.0,5
adc612a7,100,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,10000.0,1.0,1.0,2.0,1.0,0.0,0.0,14.0,24.0,1000.0,12
adcbb65d,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,1000.0,6
adcbec31,82,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10000.0,4.0,1.0,3.0,1.0,0.0,0.0,6.0,3.0,1000.0,7
add046f4,317,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,10000.0,2.0,1.0,9.0,1.0,0.0,0.0,5.0,24.0,1000.0,18
add09cc8,41,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10000.0,2.0,1.0,4.0,1.0,0.0,0.0,8.0,3.0,3.0,5
add5b338,272,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,15.0,13.0,28.0,1.0,13.0,1.0,1.0,0.0,31.0,1.0,1000.0,5
add7da68,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,2.0,0.0,10000.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
add8133d,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,10000.0,0.0,1.0,7.0,1.0,0.0,0.0,3.0,7.0,1000.0,3
add8f2a5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,1.0,12.0,1000.0,1
adddcd20,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,3.0,0.0,10000.0,0.0,1.0,0.0,3.0,9.0,1000.0,2
ade32344,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,81.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
ade62d40,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,31.0,10000.0,3.0,1.0,29.0,0.0,1.0,0.0,3.0,22.0,1000.0,1
adefabb2,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,10000.0,0.0,1.0,10000.0,1.0,0.0,0.0,7.0,4.0,17.0,6
adf3c3cd,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,11.0,1000.0,1
adf44ef8,112,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,130.0,10000.0,3.0,1.0,5.0,1.0,0.0,0.0,16.0,5.0,5.0,11
adf7d99a,78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,15.0,1.0,6.0,0.0,1.0,0.0,18.0,6.0,1000.0,5
adfa27ba,519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140.0,10000.0,4.0,1.0,10000.0,1.0,0.0,0.0,32.0,10.0,4.0,14
ae0fe9dd,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,47.0,10000.0,5.0,1.0,10000.0,1.0,0.0,0.0,9.0,7.0,1000.0,4
ae140f8d,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,2.0,1.0,15.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
ae170a03,32,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,7.0,7.0,7.0,5.0,1.0,7.0,0.0,1.0,0.0,6.0,7.0,1000.0,3
ae170e0d,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,10000.0,0.0,1.0,8.0,1.0,0.0,0.0,2.0,6.0,1000.0,5
ae18850f,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,10000.0,0.0,0.0,1.0,1.0,1.0,1000.0,5
ae1d8376,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,84.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,3.0,84.0,1000.0,1
ae21f123,42,2.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.4,3.0,10.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,6.0,3.0,3.0,3
