person,CantidadEventos,CantidadCompras,CantidadLeads,VentasHaceUnMes,LeadsHaceUnMes,VentasHaceDosMeses,LeadsHaceDosMeses,CantidadCheckouts,VentasMes1,VentasMes2,VentasMes3,VentasMes4,PromedioVentasPorMes,DiasDesdeUltimoEvento,DiasDesdePrimerEvento,DiasDesdeUltimaConversion,CantidadSearchEngineHits,EntraronMasDeUnaVez,DiasDesdeUltimoCheckout,EntraronConComputadora,EntraronConSmartphone,EntraronConTablet,CantidadAdHits,DiasDesdeUltimoAdHit,DiasDesdeUltimaBusqueda,CantidadDeColoresVistos
b2643b75,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,10000.0,3.0,1.0,15.0,1.0,0.0,0.0,8.0,15.0,1000.0,8
b26abaa1,47,4.0,0.0,4.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.8,10.0,18.0,18.0,1.0,1.0,15.0,1.0,0.0,0.0,1.0,10.0,18.0,8
b26d23ad,83,1.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.2,10.0,11.0,10.0,3.0,1.0,10.0,0.0,1.0,0.0,0.0,1000.0,10.0,8
b26f2c80,128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,10000.0,6.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,20.0,8
b2713c61,51,3.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6,9.0,24.0,9.0,0.0,1.0,9.0,1.0,0.0,0.0,18.0,9.0,1000.0,3
b272afe8,63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10000.0,6.0,1.0,7.0,1.0,0.0,0.0,6.0,2.0,2.0,4
b274577d,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,3.0,1.0,10.0,0.0,1.0,0.0,1.0,10.0,10.0,3
b275a7e6,40,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1000.0,1.0,5
b2795b09,81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1.0,6
b27a2d14,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,1000.0,1
b27ac45e,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,1000.0,15.0,6
b27b3ca4,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,1.0,0.0,10000.0,1.0,0.0,0.0,1.0,1.0,1000.0,5
b27dba1a,75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,10000.0,4.0,1.0,10.0,0.0,1.0,0.0,5.0,10.0,10.0,7
b28a9cc7,185,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,18.0,3.0,7.0,1.0,3.0,1.0,0.0,0.0,7.0,3.0,1000.0,16
b2929e6c,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
b2a13eb2,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,10000.0,2.0,1.0,17.0,1.0,0.0,0.0,2.0,17.0,1000.0,2
b2a571ba,19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
b2a5b3b3,22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1000.0,3
b2a924c9,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,96.0,10000.0,1.0,1.0,5.0,0.0,1.0,0.0,14.0,5.0,1000.0,9
b2aa6abf,35,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,12.0,12.0,3
b2aad67c,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,1000.0,16.0,5
b2abe769,359,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,143.0,10000.0,8.0,1.0,5.0,1.0,0.0,0.0,25.0,2.0,110.0,25
b2af4f55,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,1.0,23.0,1000.0,1
b2b06807,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,10000.0,5.0,1.0,16.0,1.0,0.0,0.0,4.0,2.0,15.0,3
b2b1ce3d,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,10000.0,2.0,1.0,17.0,0.0,1.0,0.0,0.0,1000.0,17.0,5
b2b5001f,27,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.8,6.0,7.0,6.0,3.0,1.0,6.0,1.0,0.0,0.0,4.0,7.0,1000.0,1
b2b9ac65,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,3
b2bf4a27,86,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,10000.0,0.0,1.0,3.0,0.0,1.0,0.0,17.0,1.0,1000.0,2
b2c57fcc,121,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10000.0,1.0,1.0,15.0,0.0,1.0,0.0,2.0,14.0,6.0,4
b2c88972,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,1
b2c9b228,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1000.0,2
b2ccdf6b,35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,49.0,10000.0,9.0,1.0,3.0,0.0,1.0,0.0,6.0,24.0,1000.0,2
b2cde41a,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,10000.0,0.0,1.0,7.0,1.0,0.0,0.0,1.0,13.0,1000.0,8
b2d02c14,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1000.0,10.0,3
b2d93c6a,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,10000.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,1000.0,1.0,7
b2df502d,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,1000.0,5
b2e108e7,39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,10000.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,1000.0,5
b2e3814a,98,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,102.0,10000.0,2.0,1.0,13.0,0.0,1.0,0.0,28.0,13.0,38.0,7
b2effc20,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,10000.0,10.0,1.0,7.0,0.0,1.0,0.0,6.0,19.0,4.0,9
b2f21afd,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,8.0,10.0,8.0,4.0,1.0,8.0,1.0,0.0,0.0,4.0,8.0,1000.0,1
b2f2336a,20,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,4.0,0.0,8.0,1.0,0.0,0.0,4.0,8.0,1000.0,2
b2fd4a13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1
b2ff611e,38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,1.0,1.0,16.0,1.0,0.0,0.0,1.0,16.0,16.0,7
b30107f1,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,10000.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,11.0,1000.0,9
b3029ac5,56,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,10000.0,0.0,1.0,10.0,0.0,1.0,0.0,7.0,5.0,5.0,4
b30562d4,108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,10000.0,7.0,1.0,3.0,1.0,0.0,0.0,13.0,2.0,12.0,6
b3077ccb,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10000.0,2.0,0.0,10000.0,0.0,1.0,0.0,2.0,10.0,10.0,1
b307e8e1,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1000.0,1000.0,5
b309dfa2,11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10000.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1000.0,1
b30de517,136,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10000.0,1.0,1.0,5.0,0.0,1.0,0.0,12.0,5.0,5.0,13
b31761cc,117,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1000.0,3.0,7
b31851ed,70,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,10000.0,4.0,1.0,12.0,0.0,1.0,0.0,18.0,10.0,1000.0,3
b3192248,13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,12.0,1000.0,2
b3223783,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,93.0,10000.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,4.0,93.0,3
b32667ce,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,10000.0,5.0,1.0,9.0,0.0,1.0,0.0,6.0,5.0,1000.0,8
b328a7b9,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10000.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,1000.0,12.0,1
b32b0278,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,10000.0,0.0,1.0,17.0,1.0,0.0,0.0,7.0,17.0,18.0,12
b32dcf25,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1000.0,1
b339edf9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,3.0,18.0,18.0,0
b33df69a,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,3.0,1.0,15.0,1.0,0.0,0.0,0.0,1000.0,1000.0,4
b33fae39,87,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,9.0,23.0,9.0,11.0,1.0,9.0,1.0,0.0,0.0,17.0,9.0,9.0,9
b3443fd7,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,7
b347dfc8,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10000.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1000.0,9
b349f18c,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,8.0,1000.0,1
b34a0d69,127,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,10000.0,2.0,1.0,26.0,1.0,0.0,0.0,2.0,4.0,25.0,15
b34bad55,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,46.0,10000.0,3.0,1.0,16.0,1.0,0.0,0.0,4.0,42.0,16.0,4
b34fd58c,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,0.0,1.0,9.0,0.0,1.0,0.0,4.0,9.0,1000.0,3
b355ede0,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,10000.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
b358543d,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,10000.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,14.0,1000.0,1
b35a55a7,27,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,2
b35dc759,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,10000.0,8.0,1.0,12.0,0.0,1.0,0.0,8.0,12.0,1000.0,5
b36126c6,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,2.0,0.0,13.0,1.0,0.0,0.0,2.0,13.0,1000.0,1
b3647695,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,10000.0,0.0,0.0,10000.0,1.0,0.0,0.0,1.0,83.0,1000.0,3
b36cd64f,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,10000.0,5.0,1.0,13.0,0.0,1.0,0.0,9.0,13.0,1000.0,3
b36d2b29,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,10000.0,3.0,1.0,14.0,0.0,1.0,0.0,3.0,14.0,1000.0,1
b36d70b3,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1000.0,5
b36dcd89,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,5.0,1000.0,1
b3711102,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,10000.0,0.0,1.0,10000.0,1.0,0.0,0.0,3.0,1.0,1000.0,1
b374fbfb,64,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,1.0,24.0,14.0,0.0,1.0,14.0,1.0,0.0,0.0,3.0,3.0,24.0,10
b376c930,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,38.0,10000.0,0.0,1.0,10000.0,0.0,1.0,0.0,4.0,26.0,1000.0,3
b377093f,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,10000.0,2.0,0.0,10000.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
b3790ce2,59,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,2.0,75.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,7
b37cb8c5,107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,10000.0,5.0,1.0,2.0,1.0,0.0,0.0,14.0,2.0,1000.0,8
b37cd51a,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1000.0,1
b37faa2c,29,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,59.0,10000.0,5.0,1.0,8.0,0.0,1.0,0.0,5.0,8.0,59.0,3
b383d1b3,36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,10000.0,0.0,1.0,9.0,0.0,1.0,0.0,1.0,9.0,9.0,2
b3853898,32,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,10000.0,2.0,1.0,13.0,1.0,0.0,0.0,4.0,13.0,1000.0,1
b3886157,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,59.0,10000.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1000.0,1000.0,6
b38ef0fc,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,39.0,10000.0,1.0,1.0,8.0,1.0,0.0,0.0,3.0,8.0,1000.0,3
b39049c8,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,1000.0,15.0,2
b392e955,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10000.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,6.0,6.0,4
b394f605,31,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1000.0,1.0,5
b3a2c5b5,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10000.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,7.0,1000.0,1
b3ad3317,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10000.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,3.0,1000.0,9
b3ad82f0,42,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,10000.0,0.0,1.0,16.0,1.0,0.0,0.0,7.0,16.0,1000.0,5
b3b3e4ef,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10000.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1000.0,4
b3b56254,24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,10000.0,0.0,1.0,14.0,1.0,0.0,0.0,8.0,1.0,1000.0,4
b3b6460f,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10000.0,2.0,1.0,10.0,1.0,0.0,0.0,5.0,10.0,1000.0,1
b3bbf287,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,10000.0,3.0,1.0,10000.0,1.0,0.0,0.0,3.0,3.0,1000.0,8
b3bdef5a,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
b3c3f298,31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,1000.0,6
b3c45e4b,665,11.0,0.0,11.0,0.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0,2.2,1.0,27.0,1.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,12
b3cab894,46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,10000.0,2.0,1.0,3.0,1.0,0.0,0.0,11.0,2.0,1000.0,5
b3d2c2da,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,0.0,1000.0,23.0,1
b3d54e3c,13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1000.0,1000.0,3
b3d98f5a,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
b3d9c049,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,147.0,10000.0,8.0,1.0,147.0,1.0,1.0,0.0,11.0,1.0,1.0,3
b3da30a5,79,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,10000.0,0.0,1.0,15.0,1.0,0.0,0.0,1.0,15.0,2.0,8
b3dc118e,150,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,14.0,23.0,14.0,3.0,1.0,14.0,1.0,0.0,0.0,10.0,14.0,1000.0,14
b3dc82ab,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,10000.0,0.0,1.0,0.0,1.0,5.0,1000.0,1
b3e92cbe,17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,10000.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,1000.0,1000.0,2
b3eac313,24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,10000.0,3.0,1.0,3.0,0.0,1.0,0.0,6.0,3.0,1000.0,2
b3ef6a34,14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1000.0,2
b3ef7e7a,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,6.0,1.0,1000.0,5
b3f0859e,37,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10000.0,2.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1000.0,2
b3f3e612,11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
b3f42e31,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,10000.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,1000.0,1000.0,1
b3fc8da7,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10000.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,5.0,5.0,2
b3fff370,124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,10000.0,0.0,1.0,6.0,0.0,1.0,0.0,5.0,54.0,1000.0,10
b405ae4f,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10000.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,4.0,4.0,5
b406cdfc,146,3.0,0.0,3.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.6,8.0,113.0,10.0,3.0,1.0,10.0,0.0,1.0,0.0,16.0,8.0,1000.0,7
b40843a3,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,10000.0,7.0,1.0,10000.0,0.0,1.0,0.0,8.0,4.0,4.0,6
b4117b5d,26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,10000.0,2.0,0.0,9.0,0.0,1.0,0.0,2.0,9.0,9.0,4
b4122bec,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10000.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,1000.0,1
b4135966,15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,10000.0,3.0,1.0,16.0,0.0,1.0,0.0,3.0,14.0,1000.0,1
b413a75f,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10000.0,1.0,1.0,10000.0,1.0,0.0,0.0,3.0,5.0,1000.0,6
